Sex,ID,Trial_type,Condition,Total_distance,Velocity,IZ_time,Corner_time,applied_id,cohort_id,model,other,lab
Female,1494,No Target,Control,1132.8,7.55197,88.8,17.325,CF01,S01,CSNDS,Standard,pena
Female,1512,No Target,Control,1207.16,8.05308,43.775,33.425,CF02,S01,CSNDS,Standard,pena
Female,1432,No Target,Control,1222.59,8.1506,53.875,31.525,CF03,S01,CSNDS,Standard,pena
Female,1418,No Target,Control,1337.04,8.91358,74.725,17.25,CF04,S01,CSNDS,Standard,pena
Female,1397,No Target,Control,1171.44,7.80959,70.425,18.325,CF05,S01,CSNDS,Standard,pena
Female,1403,No Target,Control,NA,7.46682,84.025,NA,CEF01,S01,CSNDS,ELS,pena
Female,1444,No Target,Control,NA,8.03629,49.125,NA,CEF02,S01,CSNDS,ELS,pena
Female,1455,No Target,Control,NA,8.25634,61.675,NA,CEF03,S01,CSNDS,ELS,pena
Female,1471,No Target,Control,NA,7.80596,61.75,NA,CEF04,S01,CSNDS,ELS,pena
Female,1499,No Target,Control,NA,7.87122,55.825,NA,CEF05,S01,CSNDS,ELS,pena
Male,1316,No Target,Control,988.913,6.59276,54,31.25,CM01,S01,CSNDS,Standard,pena
Male,1385,No Target,Control,1230.45,8.22356,41.1,15.6,CM02,S01,CSNDS,Standard,pena
Male,1391,No Target,Control,935.66,6.23981,61.05,33.775,CM03,S01,CSNDS,Standard,pena
Male,1409,No Target,Control,780.098,5.20065,18.1,28.375,CM04,S01,CSNDS,Standard,pena
Male,1482,No Target,Control,1020.56,6.80373,69.1,16.7,CM05,S01,CSNDS,Standard,pena
Male,1400,No Target,Control,1040.44,6.93628,74.8,24.775,CEM01,S01,CSNDS,ELS,pena
Male,1446,No Target,Control,918.358,6.13363,44.75,39.775,CEM02,S01,CSNDS,ELS,pena
Male,1456,No Target,Control,1292.09,8.61395,48.85,23.15,CEM03,S01,CSNDS,ELS,pena
Male,1474,No Target,Control,1378.85,9.1923,56.75,24.175,CEM04,S01,CSNDS,ELS,pena
Male,1505,No Target,Control,1408.56,9.40134,52.95,26.85,CEM05,S01,CSNDS,ELS,pena
Male,1573,No Target,Control,1210.22,8.06817,27.95,23.975,CM06,S01,CSNDS,Standard,pena
Male,1647,No Target,Control,1315.03,8.76686,44.5,33.55,CM07,S01,CSNDS,Standard,pena
Male,1660,No Target,Control,1337.36,8.91574,41.725,25.75,CM08,S01,CSNDS,Standard,pena
Male,1675,No Target,Control,1479.33,9.86217,51.55,14.55,CM09,S01,CSNDS,Standard,pena
Male,1680,No Target,Control,1382.14,9.21428,46.125,18.95,CM10,S01,CSNDS,Standard,pena
Male,1579,No Target,Control,1368.1,9.1911,43.9,27.225,CEM06,S01,CSNDS,ELS,pena
Male,1592,No Target,Control,1151.39,7.67595,61.475,18.3,CEM07,S01,CSNDS,ELS,pena
Male,1606,No Target,Control,1070.76,7.13837,54.575,12.55,CEM08,S01,CSNDS,ELS,pena
Male,1623,No Target,Control,1322.18,8.81452,44.65,16.325,CEM09,S01,CSNDS,ELS,pena
Male,1656,No Target,Control,1257.03,8.39982,43.975,24.975,CEM10,S01,CSNDS,ELS,pena
Female,1494,Target,Control,778.355,5.54187,97.65,9.225,CF01,S01,CSNDS,Standard,pena
Female,1512,Target,Control,757.458,5.09216,54.725,36.25,CF02,S01,CSNDS,Standard,pena
Female,1432,Target,Control,676.526,4.51017,89.3,13.025,CF03,S01,CSNDS,Standard,pena
Female,1418,Target,Control,936.192,6.24128,91.45,12.85,CF04,S01,CSNDS,Standard,pena
Female,1397,Target,Control,729.025,4.86666,92.975,15.15,CF05,S01,CSNDS,Standard,pena
Female,1403,Target,Control,NA,5.2451,93.3,NA,CEF01,S01,CSNDS,ELS,pena
Female,1444,Target,Control,NA,4.86508,80.45,NA,CEF02,S01,CSNDS,ELS,pena
Female,1455,Target,Control,NA,4.6729,113.2,NA,CEF03,S01,CSNDS,ELS,pena
Female,1471,Target,Control,NA,6.03552,95.55,NA,CEF04,S01,CSNDS,ELS,pena
Female,1499,Target,Control,NA,4.9857,83.975,NA,CEF05,S01,CSNDS,ELS,pena
Male,1316,Target,Control,528.469,3.5792,84.75,9.1,CM01,S01,CSNDS,Standard,pena
Male,1385,Target,Control,775.426,5.32299,67.875,16.475,CM02,S01,CSNDS,Standard,pena
Male,1391,Target,Control,800.37,5.34382,80.9,15.85,CM03,S01,CSNDS,Standard,pena
Male,1409,Target,Control,521.345,3.47564,69.4,13.025,CM04,S01,CSNDS,Standard,pena
Male,1482,Target,Control,894.051,5.96034,77.35,16.275,CM05,S01,CSNDS,Standard,pena
Male,1400,Target,Control,897.448,5.98298,74.725,13.5,CEM01,S01,CSNDS,ELS,pena
Male,1446,Target,Control,850.56,5.6704,65.825,19.475,CEM02,S01,CSNDS,ELS,pena
Male,1457,Target,Control,850.069,5.66713,85.375,12.7,CEM03,S01,CSNDS,ELS,pena
Male,1474,Target,Control,962.899,6.41933,71.825,10.6,CEM04,S01,CSNDS,ELS,pena
Male,1505,Target,Control,1024.52,6.83011,53.425,24.375,CEM05,S01,CSNDS,ELS,pena
Male,1573,Target,Control,608.461,4.0564,92.625,5.2,CM06,S01,CSNDS,Standard,pena
Male,1647,Target,Control,834.845,5.56564,44.85,35.075,CM07,S01,CSNDS,Standard,pena
Male,1660,Target,Control,859.548,5.73032,41.5,21.9,CM08,S01,CSNDS,Standard,pena
Male,1675,Target,Control,1043.09,6.95395,64.8,18.2,CM09,S01,CSNDS,Standard,pena
Male,1680,Target,Control,1019.27,6.79516,62.475,11.775,CM10,S01,CSNDS,Standard,pena
Male,1579,Target,Control,922.764,6.15176,22.35,37.3,CEM06,S01,CSNDS,ELS,pena
Male,1592,Target,Control,802.776,5.35184,72.325,10.125,CEM07,S01,CSNDS,ELS,pena
Male,1606,Target,Control,609.266,4.07741,78.15,21.55,CEM08,S01,CSNDS,ELS,pena
Male,1623,Target,Control,780.502,5.20335,15.35,17.5,CEM09,S01,CSNDS,ELS,pena
Male,1656,Target,Control,756.572,5.04381,88.075,14.775,CEM10,S01,CSNDS,ELS,pena
Female,1386,No Target,Stress,1021.86,6.81237,83.7,9.1,SF01,S01,CSNDS,Standard,pena
Female,1387,No Target,Stress,1115.25,7.43501,79.65,19.85,SF02,S01,CSNDS,Standard,pena
Female,1389,No Target,Stress,1103.95,7.35968,83.225,19.525,SF03,S01,CSNDS,Standard,pena
Female,1393,No Target,Stress,955.395,6.43255,75.475,22.475,SF04,S01,CSNDS,Standard,pena
Female,1394,No Target,Stress,1244.64,8.29759,63.45,24.225,SF05,S01,CSNDS,Standard,pena
Female,1411,No Target,Stress,1151.86,7.69448,70.65,20.9,SF06,S01,CSNDS,Standard,pena
Female,1412,No Target,Stress,932.527,6.22515,79.375,32.55,SF07,S01,CSNDS,Standard,pena
Female,1419,No Target,Stress,1083.43,7.22284,80.775,23.95,SF08,S01,CSNDS,Standard,pena
Female,1430,No Target,Stress,921.686,6.64518,67.7,18.05,SF09,S01,CSNDS,Standard,pena
Female,1484,No Target,Stress,875.681,5.83788,63.425,24.325,SF10,S01,CSNDS,Standard,pena
Female,1488,No Target,Stress,1375.51,9.17004,71.75,17.475,SF11,S01,CSNDS,Standard,pena
Female,1493,No Target,Stress,1089.74,7.26493,65.575,9.8,SF12,S01,CSNDS,Standard,pena
Female,1513,No Target,Stress,852.894,5.68596,91.95,13.075,SF13,S01,CSNDS,Standard,pena
Female,1520,No Target,Stress,950.816,6.34089,85.175,15.675,SF14,S01,CSNDS,Standard,pena
Female,1433,No Target,Stress,1165.23,7.7682,69.925,16.675,SF15,S01,CSNDS,Standard,pena
Female,1402,No Target,Stress,NA,8.63894,55.025,NA,SEF01,S01,CSNDS,ELS,pena
Female,1404,No Target,Stress,NA,8.26221,54.35,NA,SEF02,S01,CSNDS,ELS,pena
Female,1441,No Target,Stress,NA,5.94235,87.625,NA,SEF03,S01,CSNDS,ELS,pena
Female,1442,No Target,Stress,NA,4.55679,74.8,NA,SEF04,S01,CSNDS,ELS,pena
Female,1451,No Target,Stress,NA,6.30822,72.05,NA,SEF05,S01,CSNDS,ELS,pena
Female,1453,No Target,Stress,NA,6.24468,45,NA,SEF06,S01,CSNDS,ELS,pena
Female,1460,No Target,Stress,NA,8.54292,73.775,NA,SEF07,S01,CSNDS,ELS,pena
Female,1461,No Target,Stress,NA,8.01726,73.2,NA,SEF08,S01,CSNDS,ELS,pena
Female,1462,No Target,Stress,NA,7.13552,89.525,NA,SEF09,S01,CSNDS,ELS,pena
Female,1469,No Target,Stress,NA,8.82479,76.425,NA,SEF10,S01,CSNDS,ELS,pena
Female,1470,No Target,Stress,NA,9.57536,61.85,NA,SEF11,S01,CSNDS,ELS,pena
Female,1477,No Target,Stress,NA,6.38445,76.5,NA,SEF12,S01,CSNDS,ELS,pena
Female,1480,No Target,Stress,NA,8.98437,78.55,NA,SEF13,S01,CSNDS,ELS,pena
Female,1500,No Target,Stress,NA,7.29343,80.375,NA,SEF14,S01,CSNDS,ELS,pena
Female,1507,No Target,Stress,NA,9.41255,54.175,NA,SEF15,S01,CSNDS,ELS,pena
Male,1415,No Target,Stress,1056.61,7.04405,84.3,14.3,SM01,S01,CSNDS,Standard,pena
Male,1392,No Target,Stress,898.21,5.99206,61.825,33.55,SM02,S01,CSNDS,Standard,pena
Male,1483,No Target,Stress,1093.31,7.28876,84.85,17.95,SM03,S01,CSNDS,Standard,pena
Male,1408,No Target,Stress,1053.68,7.02453,47.3,20.65,SM04,S01,CSNDS,Standard,pena
Male,1429,No Target,Stress,1245.36,8.35814,56.85,15.175,SM05,S01,CSNDS,Standard,pena
Male,1486,No Target,Stress,1060.3,7.06865,81.4,20.625,SM06,S01,CSNDS,Standard,pena
Male,1490,No Target,Stress,1185.48,7.91376,71.05,20.3,SM07,S01,CSNDS,Standard,pena
Male,1509,No Target,Stress,974.919,6.49946,45.225,6.525,SM08,S01,CSNDS,Standard,pena
Male,1517,No Target,Stress,719.741,4.79827,78.1,15.375,SM09,S01,CSNDS,Standard,pena
Male,1382,No Target,Stress,1150.69,7.67127,27,43.325,SM10,S01,CSNDS,Standard,pena
Male,1440,No Target,Stress,959.028,6.40205,65.7,19.675,SEM01,S01,CSNDS,ELS,pena
Male,1476,No Target,Stress,1139.42,7.59613,61.375,11.775,SEM02,S01,CSNDS,ELS,pena
Male,1497,No Target,Stress,961.797,6.41198,50.975,30.1,SEM03,S01,CSNDS,ELS,pena
Male,1437,No Target,Stress,1178.18,7.85457,78.6,12.975,SEM04,S01,CSNDS,ELS,pena
Male,1457,No Target,Stress,1296.97,8.64647,82.1,11.025,SEM05,S01,CSNDS,ELS,pena
Male,1503,No Target,Stress,1145.82,7.63877,85.7,9.525,SEM06,S01,CSNDS,ELS,pena
Male,1438,No Target,Stress,1369.88,9.13253,71.675,20.575,SEM07,S01,CSNDS,ELS,pena
Male,1465,No Target,Stress,1061.78,7.07854,83.075,11.525,SEM08,S01,CSNDS,ELS,pena
Male,1399,No Target,Stress,1239.09,8.26057,40.15,17.4,SEM09,S01,CSNDS,ELS,pena
Male,1447,No Target,Stress,1088.15,7.25431,55.9,16.35,SEM10,S01,CSNDS,ELS,pena
Male,1449,No Target,Stress,762.472,5.08315,85.375,10.9,SEM11,S01,CSNDS,ELS,pena
Male,1504,No Target,Stress,1121.64,7.49011,63,38.4,SEM12,S01,CSNDS,ELS,pena
Male,1416,No Target,Stress,1294.46,8.67017,58.275,9.175,SM11,S01,CSNDS,Standard,pena
Male,1417,No Target,Stress,1265.59,8.43729,80.075,10.775,SM12,S01,CSNDS,Standard,pena
Male,1383,No Target,Stress,824.944,5.49963,41.05,26.125,SM13,S01,CSNDS,Standard,pena
Male,1511,No Target,Stress,1104.82,7.36544,75.625,25.875,SM14,S01,CSNDS,Standard,pena
Male,1384,No Target,Stress,1326.96,8.87601,54.7,13.325,SM15,S01,CSNDS,Standard,pena
Male,1491,No Target,Stress,1090.94,7.27292,49.4,16.35,SM16,S01,CSNDS,Standard,pena
Male,1395,No Target,Stress,1382.06,9.21373,46.25,25.35,SM17,S01,CSNDS,Standard,pena
Male,1396,No Target,Stress,1250.61,8.33743,45.85,17.8,SM18,S01,CSNDS,Standard,pena
Male,1410,No Target,Stress,1611.31,10.7421,53.475,23.35,SM19,S01,CSNDS,Standard,pena
Male,1492,No Target,Stress,828.27,5.5218,79.6,10.75,SM20,S01,CSNDS,Standard,pena
Male,1510,No Target,Stress,2223.64,15.0424,28.125,16,SM21,S01,CSNDS,Standard,pena
Male,1467,No Target,Stress,1205.19,8.03463,51.425,20.9,SEM13,S01,CSNDS,ELS,pena
Male,1502,No Target,Stress,944.591,6.29727,66.225,17.975,SEM14,S01,CSNDS,ELS,pena
Male,1401,No Target,Stress,1143.58,7.62389,74,14.375,SEM15,S01,CSNDS,ELS,pena
Male,1496,No Target,Stress,1306.58,8.71053,43.5,22.325,SEM16,S01,CSNDS,ELS,pena
Male,1475,No Target,Stress,979.328,6.52885,92.45,6.025,SEM17,S01,CSNDS,ELS,pena
Male,1506,No Target,Stress,1211.87,8.07912,56.3,16.05,SEM18,S01,CSNDS,ELS,pena
Male,1439,No Target,Stress,1035.01,6.90003,65.825,13.175,SEM19,S01,CSNDS,ELS,pena
Male,1450,No Target,Stress,1253.75,8.35833,62.525,17.9,SEM20,S01,CSNDS,ELS,pena
Male,1458,No Target,Stress,940.544,6.2703,62.825,24.725,SEM21,S01,CSNDS,ELS,pena
Male,1466,No Target,Stress,1294.36,8.6291,72.775,18.35,SEM22,S01,CSNDS,ELS,pena
Male,1498,No Target,Stress,923.72,6.15813,77.9,12.6,SEM23,S01,CSNDS,ELS,pena
Male,1648,No Target,Stress,717.83,4.78553,61.025,21.525,SM22,S01,CSNDS,Standard,pena
Male,1638,No Target,Stress,832.614,5.55076,42.225,20.05,SM23,S01,CSNDS,Standard,pena
Male,1574,No Target,Stress,1043.86,6.95903,49.625,19.5,SM24,S01,CSNDS,Standard,pena
Male,1629,No Target,Stress,635.855,4.23903,32.425,49.925,SM25,S01,CSNDS,Standard,pena
Male,1631,No Target,Stress,1301.8,8.68591,28.175,21.225,SM26,S01,CSNDS,Standard,pena
Male,1663,No Target,Stress,973.185,6.4879,43.3,43.375,SM27,S01,CSNDS,Standard,pena
Male,1670,No Target,Stress,1136.22,7.57483,53.825,23.175,SM28,S01,CSNDS,Standard,pena
Male,1681,No Target,Stress,1212.9,8.08603,61.625,6.95,SM29,S01,CSNDS,Standard,pena
Male,1683,No Target,Stress,1445.27,9.63512,51.8,16.675,SM30,S01,CSNDS,Standard,pena
Male,1584,No Target,Stress,888.551,5.92367,72.15,13.075,SEM24,S01,CSNDS,ELS,pena
Male,1605,No Target,Stress,1362.68,9.0845,48.325,27,SEM25,S01,CSNDS,ELS,pena
Male,1616,No Target,Stress,1273.49,8.52833,47.175,16.9,SEM26,S01,CSNDS,ELS,pena
Male,1577,No Target,Stress,1237.06,8.24705,50.575,14.575,SEM27,S01,CSNDS,ELS,pena
Male,1593,No Target,Stress,1175.89,7.86946,36.825,17.45,SEM28,S01,CSNDS,ELS,pena
Male,1655,No Target,Stress,1111.56,7.41039,53.675,16.325,SEM29,S01,CSNDS,ELS,pena
Male,1611,No Target,Stress,1198.78,7.99186,58.8,13.05,SEM30,S01,CSNDS,ELS,pena
Male,1624,No Target,Stress,1228,8.1867,34.3,25.1,SEM31,S01,CSNDS,ELS,pena
Male,1583,No Target,Stress,1100.66,7.33774,42.375,16.575,SEM32,S01,CSNDS,ELS,pena
Male,1682,No Target,Stress,1026.6,6.84399,51.425,21.475,SM31,S01,CSNDS,Standard,pena
Male,1639,No Target,Stress,1198.35,7.98902,55.425,24.6,SM32,S01,CSNDS,Standard,pena
Male,1600,No Target,Stress,909.066,6.06044,78.025,7.6,SM33,S01,CSNDS,Standard,pena
Male,1630,No Target,Stress,549.482,3.66321,66.425,22.45,SM34,S01,CSNDS,Standard,pena
Male,1632,No Target,Stress,1030.59,6.87063,62.85,12.25,SM35,S01,CSNDS,Standard,pena
Male,1649,No Target,Stress,850.077,5.66718,57.675,32.2,SM36,S01,CSNDS,Standard,pena
Male,1661,No Target,Stress,1164.5,7.88954,39,29.35,SM37,S01,CSNDS,Standard,pena
Male,1664,No Target,Stress,1226.36,8.17571,26.6,41.35,SM38,S01,CSNDS,Standard,pena
Male,1671,No Target,Stress,1114.7,7.43134,40.525,18.125,SM39,S01,CSNDS,Standard,pena
Male,1684,No Target,Stress,936.923,6.25241,38.35,23.35,SM40,S01,CSNDS,Standard,pena
Male,1612,No Target,Stress,1259.29,8.39528,50.925,22.95,SEM33,S01,CSNDS,ELS,pena
Male,1583,No Target,Stress,1007.94,6.71958,40.6,26.725,SEM34,S01,CSNDS,ELS,pena
Male,1578,No Target,Stress,604.732,4.03155,21.975,54.375,SEM35,S01,CSNDS,ELS,pena
Male,1594,No Target,Stress,936.485,6.24323,55.475,16.2,SEM36,S01,CSNDS,ELS,pena
Male,1607,No Target,Stress,775.86,5.1724,26.7,34.975,SEM37,S01,CSNDS,ELS,pena
Male,1617,No Target,Stress,828.491,5.52327,48.25,21.1,SEM38,S01,CSNDS,ELS,pena
Male,1621,No Target,Stress,718.19,4.78793,38.175,15.35,SEM39,S01,CSNDS,ELS,pena
Male,1622,No Target,Stress,852.039,5.68026,32.875,22.55,SEM40,S01,CSNDS,ELS,pena
Male,1657,No Target,Stress,973.597,6.49065,42.4,17.85,SEM41,S01,CSNDS,ELS,pena
Female,1386,Target,Stress,577.131,3.98021,101.65,13.625,SF01,S01,CSNDS,Standard,pena
Female,1387,Target,Stress,692.724,5.37621,89.7,10.125,SF02,S01,CSNDS,Standard,pena
Female,1389,Target,Stress,969.894,6.93649,78,24.55,SF03,S01,CSNDS,Standard,pena
Female,1393,Target,Stress,772.819,5.15213,103.1,7.125,SF04,S01,CSNDS,Standard,pena
Female,1394,Target,Stress,744.331,5.03181,83.45,17.625,SF05,S01,CSNDS,Standard,pena
Female,1411,Target,Stress,957.084,6.38056,91.55,9.9,SF06,S01,CSNDS,Standard,pena
Female,1412,Target,Stress,832.226,5.54817,91.175,23.825,SF07,S01,CSNDS,Standard,pena
Female,1419,Target,Stress,893.722,5.95815,93.225,14.075,SF08,S01,CSNDS,Standard,pena
Female,1430,Target,Stress,799.85,5.52573,100.225,8.825,SF09,S01,CSNDS,Standard,pena
Female,1484,Target,Stress,891.296,5.94197,94.275,12.45,SF10,S01,CSNDS,Standard,pena
Female,1488,Target,Stress,1085.8,7.2387,90.9,9.6,SF11,S01,CSNDS,Standard,pena
Female,1493,Target,Stress,908.79,6.0586,99.325,8.925,SF12,S01,CSNDS,Standard,pena
Female,1513,Target,Stress,975.041,6.57147,80.4,11.85,SF13,S01,CSNDS,Standard,pena
Female,1520,Target,Stress,631.488,4.20992,93.25,8.55,SF14,S01,CSNDS,Standard,pena
Female,1433,Target,Stress,797.643,5.31762,104.65,10.475,SF15,S01,CSNDS,Standard,pena
Female,1402,Target,Stress,NA,6.95248,88.5,NA,SEF01,S01,CSNDS,ELS,pena
Female,1404,Target,Stress,NA,5.92209,81.4,NA,SEF02,S01,CSNDS,ELS,pena
Female,1441,Target,Stress,NA,3.67939,122.75,NA,SEF03,S01,CSNDS,ELS,pena
Female,1442,Target,Stress,NA,2.96051,118.275,NA,SEF04,S01,CSNDS,ELS,pena
Female,1451,Target,Stress,NA,7.6326,70.425,NA,SEF05,S01,CSNDS,ELS,pena
Female,1453,Target,Stress,NA,5.92604,78.625,NA,SEF06,S01,CSNDS,ELS,pena
Female,1460,Target,Stress,NA,6.74607,86.925,NA,SEF07,S01,CSNDS,ELS,pena
Female,1461,Target,Stress,NA,4.56112,106.65,NA,SEF08,S01,CSNDS,ELS,pena
Female,1462,Target,Stress,NA,7.92345,88.925,NA,SEF09,S01,CSNDS,ELS,pena
Female,1469,Target,Stress,NA,6.84796,99.975,NA,SEF10,S01,CSNDS,ELS,pena
Female,1470,Target,Stress,NA,5.94574,91.275,NA,SEF11,S01,CSNDS,ELS,pena
Female,1477,Target,Stress,NA,4.96465,87.875,NA,SEF12,S01,CSNDS,ELS,pena
Female,1480,Target,Stress,NA,5.67958,98.725,NA,SEF13,S01,CSNDS,ELS,pena
Female,1500,Target,Stress,NA,6.28672,107.6,NA,SEF14,S01,CSNDS,ELS,pena
Female,1507,Target,Stress,NA,5.50222,88.25,NA,SEF15,S01,CSNDS,ELS,pena
Male,1415,Target,Stress,654.732,4.38021,80.375,21.025,SM01,S01,CSNDS,Standard,pena
Male,1392,Target,Stress,892.29,5.9486,39,54.975,SM02,S01,CSNDS,Standard,pena
Male,1483,Target,Stress,959.967,6.39978,70.275,16.225,SM03,S01,CSNDS,Standard,pena
Male,1408,Target,Stress,747.225,4.98316,73.675,14.425,SM04,S01,CSNDS,Standard,pena
Male,1429,Target,Stress,757.569,5.84431,83.15,9.475,SM05,S01,CSNDS,Standard,pena
Male,1486,Target,Stress,793.633,5.29089,75.5,13.775,SM06,S01,CSNDS,Standard,pena
Male,1490,Target,Stress,580.782,3.87188,93.75,8.025,SM07,S01,CSNDS,Standard,pena
Male,1509,Target,Stress,498.96,3.84555,60.25,1,SM08,S01,CSNDS,Standard,pena
Male,1517,Target,Stress,480.665,3.20444,96.425,11.675,SM09,S01,CSNDS,Standard,pena
Male,1382,Target,Stress,869.811,6.81403,7.375,40.875,SM10,S01,CSNDS,Standard,pena
Male,1440,Target,Stress,650.637,4.34265,44.3,21.625,SEM01,S01,CSNDS,ELS,pena
Male,1476,Target,Stress,445.373,3.22092,54.025,6.2,SEM02,S01,CSNDS,ELS,pena
Male,1497,Target,Stress,492.957,3.28638,16.975,45.75,SEM03,S01,CSNDS,ELS,pena
Male,1437,Target,Stress,751.146,5.00764,39.825,15.125,SEM04,S01,CSNDS,ELS,pena
Male,1457,Target,Stress,807.194,5.3813,94.7,12.025,SEM05,S01,CSNDS,ELS,pena
Male,1503,Target,Stress,803.89,5.35927,62.125,32.325,SEM06,S01,CSNDS,ELS,pena
Male,1438,Target,Stress,676.552,4.51034,46.65,29.45,SEM07,S01,CSNDS,ELS,pena
Male,1465,Target,Stress,499.858,3.33239,73.975,10.1,SEM08,S01,CSNDS,ELS,pena
Male,1399,Target,Stress,620.119,4.13413,106.55,2.45,SEM09,S01,CSNDS,ELS,pena
Male,1447,Target,Stress,644.083,4.4581,62.725,21.025,SEM10,S01,CSNDS,ELS,pena
Male,1449,Target,Stress,716.234,4.77489,86.75,14.15,SEM11,S01,CSNDS,ELS,pena
Male,1504,Target,Stress,812.641,5.41761,30.05,78.475,SEM12,S01,CSNDS,ELS,pena
Male,1416,Target,Stress,841.077,5.60718,22.85,54.8,SM11,S01,CSNDS,Standard,pena
Male,1417,Target,Stress,898.5,5.99,56.25,18.65,SM12,S01,CSNDS,Standard,pena
Male,1383,Target,Stress,558.986,3.72658,28.2,18.775,SM13,S01,CSNDS,Standard,pena
Male,1511,Target,Stress,640.87,4.27247,16.075,62.475,SM14,S01,CSNDS,Standard,pena
Male,1384,Target,Stress,958.158,6.38772,47.7,12.475,SM15,S01,CSNDS,Standard,pena
Male,1491,Target,Stress,859.923,5.73282,39.825,19.65,SM16,S01,CSNDS,Standard,pena
Male,1395,Target,Stress,744.414,5.49281,55.375,22.425,SM17,S01,CSNDS,Standard,pena
Male,1396,Target,Stress,854.66,5.69773,47.425,40.275,SM18,S01,CSNDS,Standard,pena
Male,1410,Target,Stress,967.051,6.44701,70.05,9.65,SM19,S01,CSNDS,Standard,pena
Male,1492,Target,Stress,605.854,4.04645,82.15,6.9,SM20,S01,CSNDS,Standard,pena
Male,1510,Target,Stress,1952.19,13.2397,54,10.675,SM21,S01,CSNDS,Standard,pena
Male,1467,Target,Stress,887.566,5.91711,46.975,15.1,SEM13,S01,CSNDS,ELS,pena
Male,1502,Target,Stress,757.463,5.04975,62.175,31.975,SEM14,S01,CSNDS,ELS,pena
Male,1401,Target,Stress,493.989,3.29326,72.55,12.075,SEM15,S01,CSNDS,ELS,pena
Male,1496,Target,Stress,767.79,5.1186,40.95,15.075,SEM16,S01,CSNDS,ELS,pena
Male,1475,Target,Stress,741.434,4.94289,75.625,7.95,SEM17,S01,CSNDS,ELS,pena
Male,1506,Target,Stress,944.036,6.29357,55.175,20.075,SEM18,S01,CSNDS,ELS,pena
Male,1439,Target,Stress,824.575,5.49717,66.7,16.1,SEM19,S01,CSNDS,ELS,pena
Male,1450,Target,Stress,1048.05,6.98702,70.7,18.6,SEM20,S01,CSNDS,ELS,pena
Male,1458,Target,Stress,735.158,4.90105,87.775,17.2,SEM21,S01,CSNDS,ELS,pena
Male,1466,Target,Stress,921.327,6.65819,73.475,5.125,SEM22,S01,CSNDS,ELS,pena
Male,1498,Target,Stress,514.61,3.43074,85.3,5.025,SEM23,S01,CSNDS,ELS,pena
Male,1648,Target,Stress,514.576,3.43051,18.35,40.525,SM22,S01,CSNDS,Standard,pena
Male,1638,Target,Stress,411.708,2.74472,39.3,74.325,SM23,S01,CSNDS,Standard,pena
Male,1574,Target,Stress,707.152,4.71435,85.9,6.125,SM24,S01,CSNDS,Standard,pena
Male,1629,Target,Stress,388.954,2.59303,57.25,15.625,SM25,S01,CSNDS,Standard,pena
Male,1631,Target,Stress,848.201,5.65467,54.625,18.65,SM26,S01,CSNDS,Standard,pena
Male,1663,Target,Stress,695.138,4.63425,71.925,28.5,SM27,S01,CSNDS,Standard,pena
Male,1670,Target,Stress,656.531,4.37687,82.15,15.825,SM28,S01,CSNDS,Standard,pena
Male,1681,Target,Stress,669.086,4.46057,89.45,7.725,SM29,S01,CSNDS,Standard,pena
Male,1683,Target,Stress,850.403,5.66935,85.825,22.3,SM30,S01,CSNDS,Standard,pena
Male,1584,Target,Stress,861.69,5.7446,50.05,17.75,SEM24,S01,CSNDS,ELS,pena
Male,1605,Target,Stress,950.289,6.33526,43.925,31.1,SEM25,S01,CSNDS,ELS,pena
Male,1616,Target,Stress,661.784,4.41189,73.025,9.075,SEM26,S01,CSNDS,ELS,pena
Male,1577,Target,Stress,1091.64,7.27761,38.35,36.725,SEM27,S01,CSNDS,ELS,pena
Male,1593,Target,Stress,513.934,3.42623,35.075,12.225,SEM28,S01,CSNDS,ELS,pena
Male,1655,Target,Stress,935.736,6.23824,23.525,58.725,SEM29,S01,CSNDS,ELS,pena
Male,1611,Target,Stress,762.494,5.0833,59.425,15.25,SEM30,S01,CSNDS,ELS,pena
Male,1624,Target,Stress,725.487,4.83658,63.35,18.975,SEM31,S01,CSNDS,ELS,pena
Male,1583,Target,Stress,638.479,4.25653,83.35,9.25,SEM32,S01,CSNDS,ELS,pena
Male,1682,Target,Stress,576.049,3.84033,24.1,14.725,SM31,S01,CSNDS,Standard,pena
Male,1639,Target,Stress,578.702,3.85801,28.725,12.825,SM32,S01,CSNDS,Standard,pena
Male,1600,Target,Stress,556.27,3.70847,88.675,16.15,SM33,S01,CSNDS,Standard,pena
Male,1630,Target,Stress,395.895,2.6393,106.1,8.1,SM34,S01,CSNDS,Standard,pena
Male,1632,Target,Stress,611.308,4.07539,95.65,8.15,SM35,S01,CSNDS,Standard,pena
Male,1649,Target,Stress,790.654,5.27103,69.475,21.725,SM36,S01,CSNDS,Standard,pena
Male,1661,Target,Stress,648.938,4.32625,50.6,69.225,SM37,S01,CSNDS,Standard,pena
Male,1664,Target,Stress,638.597,4.25731,37,71.3,SM38,S01,CSNDS,Standard,pena
Male,1671,Target,Stress,563.754,3.76212,53.625,17.175,SM39,S01,CSNDS,Standard,pena
Male,1684,Target,Stress,746.122,4.98995,68.825,20.8,SM40,S01,CSNDS,Standard,pena
Male,1612,Target,Stress,616.286,4.10857,32.4,62.275,SEM33,S01,CSNDS,ELS,pena
